id	Site	Viral Taxonomy
11	ELSC_Tui_Malila_134-614_scaffold_5120_c1_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
11	ELSC_Mariner_M17_vRhyme_bin_107	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
11	ELSC_Mariner_M17_vRhyme_bin_108	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
11	Brothers_NWCB_S139_vRhyme_bin_131	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
11	Brothers_NWCB_S012_vRhyme_bin_159	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
11	Brothers_NWCA_S144_vRhyme_bin_17	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
11	ELSC_Tui_Malila_T10_vRhyme_bin_40	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
11	Brothers_NWCB_S141_vRhyme_bin_53	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_Diffuse_S009_NODE_27200_length_1418_cov_1.109992	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_UC_S011_NODE_59_length_34716_cov_24.336321	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_UC_S147_NODE_3134_length_5704_cov_16.317734	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_UC_S147_NODE_48033_length_1204_cov_2.127205	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_NWCA_S142_vRhyme_bin_13	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_NWCA_S145_vRhyme_bin_16	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_LC_S014_vRhyme_bin_23	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	ELSC_Mariner_131-447_vRhyme_bin_37	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_NWCA_S013_vRhyme_bin_45	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_UC_S147_vRhyme_bin_45	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
12	Brothers_NWCA_S142_vRhyme_bin_7	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S012_NODE_711_length_28869_cov_2.123826	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S139_NODE_19113_length_6029_cov_10.416469	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S139_NODE_44889_length_3626_cov_9.651901	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S139_NODE_69594_length_2736_cov_6.459563	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S139_NODE_88952_length_2321_cov_12.429809	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S141_NODE_5227_length_11748_cov_1.899578	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S146_NODE_93472_length_2201_cov_1.108486	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S146_NODE_95009_length_2181_cov_1.198150	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S146_vRhyme_bin_150	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S141_vRhyme_bin_191	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
13	Brothers_NWCB_S139_vRhyme_bin_214	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCA_S144_NODE_13037_length_5363_cov_1.821429	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCA_S144_NODE_9980_length_6122_cov_1.566972	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCB_S139_NODE_103006_length_2098_cov_9.618468	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCB_S139_NODE_27314_length_4908_cov_14.614934	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCB_S140_NODE_140423_length_1613_cov_2.043069	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCB_S140_NODE_2891_length_10358_cov_1.750758	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCB_S140_NODE_8099_length_6933_cov_0.983544	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCB_S141_NODE_1259_length_26178_cov_2.554412	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCB_S012_vRhyme_bin_171	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	ELSC_Mariner_M17_vRhyme_bin_236	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
14	Brothers_NWCA_S144_vRhyme_bin_82	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
15	Brothers_NWCB_S139_NODE_88636_length_2327_cov_2.090000	#N/A
15	Brothers_NWCB_S140_NODE_60781_length_2623_cov_2.733574	#N/A
15	Brothers_NWCB_S146_NODE_158297_length_1627_cov_1.174667	#N/A
15	ELSC_Bowl_M2_NODE_110968_length_2308_cov_3.491059	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
15	ELSC_Bowl_M2_NODE_32386_length_4938_cov_3.465808	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
15	ELSC_Bowl_M2_NODE_38594_length_4440_cov_4.856017	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
15	ELSC_Mariner_M17_NODE_582_length_38525_cov_3.004688	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
15	Brothers_NWCB_S012_vRhyme_bin_182	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
15	ELSC_Abe_128-326_vRhyme_bin_35	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
15	ELSC_Tui_Malila_T2_vRhyme_bin_53	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
15	Brothers_NWCA_S144_vRhyme_bin_95	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	Brothers_NWCA_S013_NODE_49200_length_1598_cov_0.843644	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	Brothers_NWCA_S144_NODE_68818_length_2179_cov_1.074074	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	Brothers_NWCA_S144_NODE_74195_length_2083_cov_0.644172	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	Brothers_NWCA_S144_NODE_85485_length_1912_cov_1.219048	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	Brothers_NWCB_S140_NODE_124238_length_1738_cov_0.570453	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	Brothers_UC_S010_NODE_3_length_117511_cov_3.387012_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	ELSC_Mariner_M17_NODE_620_length_37589_cov_6.832791	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	ELSC_Tui_Malila_T2_NODE_148243_length_2281_cov_1.090994	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	ELSC_Tui_Malila_T2_NODE_218629_length_1806_cov_0.752829	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	Brothers_NWCA_S144_vRhyme_bin_113	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
16	ELSC_Tui_Malila_T2_vRhyme_bin_81	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	Brothers_NWCB_S012_NODE_42788_length_2658_cov_1.191229	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	Brothers_NWCB_S012_NODE_62732_length_2092_cov_2.663613	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	Brothers_NWCB_S012_NODE_8990_length_6694_cov_4.630577	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	Brothers_NWCB_S139_NODE_3317_length_15525_cov_15.213534	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	Brothers_NWCB_S141_NODE_83719_length_1765_cov_2.358364	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	Brothers_NWCB_S141_NODE_91884_length_1638_cov_3.981469	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	Brothers_NWCB_S146_NODE_129392_length_1829_cov_1.591069	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	Brothers_NWCB_S146_NODE_29382_length_4102_cov_3.697610	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	ELSC_Tui_Malila_134-614_scaffold_44392_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	MAR_Rainbow_354-166_vRhyme_bin_112	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
17	MAR_Lucky_356-308_vRhyme_bin_22	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	Brothers_NWCA_S142_NODE_405_length_20138_cov_23.004248	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	ELSC_Bowl_M1_NODE_16762_length_2381_cov_1.846939	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	ELSC_Bowl_M2_NODE_19418_length_6689_cov_9.136849	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	ELSC_Mariner_131-447_scaffold_12853_c2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	ELSC_Mariner_131-447_scaffold_21025_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	ELSC_Mariner_M10_NODE_18613_length_3658_cov_2.120363	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	Brothers_NWCA_S144_vRhyme_bin_108	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	Brothers_NWCB_S012_vRhyme_bin_18	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	Brothers_UC_S147_vRhyme_bin_53	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
18	Brothers_NWCB_S140_vRhyme_bin_83	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_NWCA_S013_NODE_19202_length_2687_cov_1.678516	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_NWCA_S013_NODE_20743_length_2580_cov_1.686506	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_NWCA_S013_NODE_8668_length_4053_cov_1.637035	#N/A
19	Brothers_NWCA_S017_NODE_250_length_10426_cov_16.703758	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_NWCA_S142_NODE_117_length_40709_cov_5.629318	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_NWCA_S017_vRhyme_bin_11	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_NWCA_S145_vRhyme_bin_11	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_LC_S016_vRhyme_bin_37	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_LC_S016_vRhyme_bin_40	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
19	Brothers_NWCA_S145_vRhyme_bin_82	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	Brothers_NWCA_S143_NODE_122340_length_1564_cov_1.388309	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	Brothers_NWCB_S141_NODE_75378_length_1920_cov_3.412716	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	ELSC_Bowl_M2_NODE_143102_length_1963_cov_1.305011	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	ELSC_Mariner_M17_vRhyme_bin_142	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	ELSC_Tui_Malila_134-614_vRhyme_bin_16	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	ELSC_Bowl_M2_vRhyme_bin_238	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	Brothers_NWCB_S141_vRhyme_bin_3	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	Brothers_NWCB_S141_vRhyme_bin_4	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	ELSC_Abe_A3_vRhyme_bin_76	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
20	Brothers_NWCB_S141_vRhyme_bin_8	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
21	ELSC_Bowl_M2_NODE_141099_length_1980_cov_5.445764	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
21	ELSC_Mariner_131-447_scaffold_261_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
21	ELSC_Mariner_131-447_scaffold_36412_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
21	ELSC_Mariner_M17_NODE_24766_length_4863_cov_1.115921	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Schitoviridae;g__;s__
21	ELSC_Bowl_M2_vRhyme_bin_179	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
21	Brothers_NWCA_S013_vRhyme_bin_2	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__Schitoviridae;g__;s__
21	ELSC_Bowl_M1_vRhyme_bin_31	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
21	ELSC_Bowl_M1_vRhyme_bin_68	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
21	ELSC_Bowl_M1_vRhyme_bin_69	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
21	ELSC_Mariner_131-447_vRhyme_bin_9	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	Brothers_NWCA_S013_NODE_52_length_68402_cov_9.024562_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	Brothers_NWCA_S142_NODE_1146_length_10562_cov_2.691231	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	Brothers_NWCA_S142_NODE_25506_length_1359_cov_4.530844	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	Brothers_NWCA_S142_NODE_2924_length_5905_cov_2.630149	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	Brothers_NWCA_S142_NODE_3639_length_5126_cov_1.673935	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	Brothers_NWCA_S143_NODE_73872_length_2177_cov_1.032683	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	Brothers_NWCA_S145_NODE_4195_length_8222_cov_2.227301	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	Brothers_NWCA_S145_NODE_43741_length_1982_cov_1.859299	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	ELSC_Bowl_M2_NODE_14126_length_8048_cov_3.435172	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
22	ELSC_Mariner_M10_NODE_13486_length_4489_cov_1.067630	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Bowl_M1_NODE_10791_length_3163_cov_42.756258	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Bowl_M1_NODE_24085_length_1878_cov_32.527127	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Bowl_M1_NODE_4952_length_5212_cov_28.793707	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Bowl_M2_NODE_45725_length_4007_cov_3.075515	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Bowl_M2_NODE_93360_length_2576_cov_3.779502	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Mariner_131-447_scaffold_13637_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Mariner_M10_NODE_20209_length_3463_cov_10.854916	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Mariner_M17_NODE_7158_length_10298_cov_11.278045	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Bowl_M1_vRhyme_bin_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
23	ELSC_Tui_Malila_T11_vRhyme_bin_31	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	ELSC_Abe_A1_NODE_121426_length_1981_cov_3.322006	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	ELSC_Abe_A1_NODE_25075_length_4311_cov_5.363050	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	ELSC_Abe_A1_NODE_28682_length_4052_cov_3.460127	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	ELSC_Mariner_M10_NODE_24878_length_3011_cov_0.744799	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	ELSC_Mariner_M17_NODE_790_length_33513_cov_3.622117	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	ELSC_Tui_Malila_T10_NODE_16017_length_4282_cov_2.899398	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	ELSC_Abe_A1_vRhyme_bin_105	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	Brothers_NWCA_S143_vRhyme_bin_47	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
24	ELSC_Mariner_M10_vRhyme_bin_62	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	Brothers_NWCB_S012_NODE_3720_length_11159_cov_2.860225	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	Brothers_NWCB_S139_NODE_341_length_50131_cov_34.859451_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	Brothers_NWCB_S140_NODE_89799_length_2104_cov_1.828022	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	Brothers_NWCB_S141_NODE_29656_length_3790_cov_3.787333	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	Brothers_NWCB_S141_NODE_34678_length_3397_cov_11.237920	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	Brothers_NWCB_S146_NODE_26666_length_4314_cov_2.511106	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	ELSC_Abe_128-326_scaffold_7494_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	Brothers_NWCA_S143_vRhyme_bin_103	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
25	ELSC_Bowl_M1_vRhyme_bin_92	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
26	Brothers_UC_S010_NODE_6662_length_5707_cov_1.608244	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
26	Brothers_NWCA_S142_vRhyme_bin_11	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
26	Brothers_UC_S147_vRhyme_bin_25	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
26	Brothers_UC_S011_vRhyme_bin_3	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
26	Brothers_UC_S010_vRhyme_bin_50	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;g__;s__
26	Brothers_UC_S010_vRhyme_bin_60	#N/A
26	Brothers_UC_S010_vRhyme_bin_64	r__;k__;p__;c__;o__;f__;g__;s__
26	Brothers_UC_S147_vRhyme_bin_73	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
26	Brothers_UC_S147_vRhyme_bin_79	#N/A
27	ELSC_Abe_A1_NODE_145418_length_1797_cov_1.114970	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
27	ELSC_Mariner_M17_NODE_99598_length_1887_cov_0.909091	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
27	ELSC_Mariner_M10_vRhyme_bin_10	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
27	ELSC_Mariner_M17_vRhyme_bin_237	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
27	ELSC_Tui_Malila_T11_vRhyme_bin_24	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
27	Brothers_NWCA_S145_vRhyme_bin_51	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
27	Brothers_NWCA_S013_vRhyme_bin_54	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
